Wall time,Step,Value
1620441002.768501,0,0.2910139858722687
1620453073.3924398,10,0.5365536212921143
1620465156.1305192,20,0.6157872676849365
1620477216.7716222,30,0.6154611706733704
1620489458.9105806,40,0.6168228387832642
1620501475.8397017,50,0.6465550065040588
1620513429.4989307,60,0.6355981826782227
1620525493.6670296,70,0.6429693698883057
1620537079.5775766,80,0.6290425658226013
1620548395.1450672,90,0.6417373418807983
1620559133.302833,100,0.6374014019966125
